0.756,0.9,0.728571428571429,0.976232031404445,0.393708252531782,0.814285714285714,0.0456070170039655,0.104582503316759,0.0685945728137521,0.0234765488920397,0.0471633548139091,0.0329134911927363,0.7,0.82,0.74,0.74,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.748,0.875,0.723809523809524,0.971253368531045,0.381270690094219,0.799404761904762,0.0414728827066555,0.153093108923949,0.0726092889617948,0.0324352322490109,0.0346114905773959,0.0483848394342156,0.7,0.8,0.74,0.72,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.792,0.825,0.785714285714286,0.961093951093951,0.430749250749251,0.805357142857143,0.0460434577328854,0.111803398874989,0.0694160939862536,0.0248835707148625,0.0529103976561277,0.0367893741437201,0.72,0.78,0.84,0.82,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.744,0.975,0.7,0.994117647058824,0.387690476190476,0.8375,0.0517687164221791,0.0559016994374947,0.0685945728137521,0.0131533410441164,0.0430448600569715,0.0248649983026255,0.66,0.76,0.76,0.8,0.74,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.768,0.925,0.738095238095238,0.982689075630252,0.405306637806638,0.831547619047619,0.0363318042491699,0.111803398874989,0.0558382828550408,0.0256515960170489,0.035092315607876,0.0408942000888516,0.72,0.8,0.8,0.74,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.756,0.95,0.719047619047619,0.988035714285714,0.396565656565657,0.834523809523809,0.0409878030638384,0.0684653196881458,0.0592852361808988,0.0164101216277252,0.0422893478302053,0.0184187481509117,0.76,0.82,0.72,0.72,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.752,0.9,0.723809523809524,0.976232031404445,0.390245049068578,0.811904761904762,0.0481663783151692,0.104582503316759,0.0726092889617948,0.0234765488920397,0.048936605675254,0.0304532791483012,0.7,0.82,0.74,0.72,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.825,0.790476190476191,0.961394251394251,0.437342657342657,0.807738095238095,0.0477493455452533,0.111803398874989,0.0722178613719196,0.0246402792852804,0.0545983247443834,0.0350635154167218,0.72,0.78,0.84,0.82,0.82,100,16,0.001,0.1,5,ConvNeSt best
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.85,0.766666666666667,0.965753449301836,0.418719175561281,0.808333333333333,0.0509901951359278,0.104582503316759,0.0741543404876069,0.0231041304376321,0.0599051094367891,0.0347463068397531,0.72,0.78,0.84,0.74,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.85,0.766666666666667,0.965955062205062,0.419650687476775,0.808333333333333,0.0547722557505166,0.104582503316759,0.0796819072889596,0.0231302041338445,0.0606255075223361,0.0323707748361399,0.7,0.78,0.84,0.76,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.875,0.761904761904762,0.970681907171471,0.417374686716792,0.818452380952381,0.0424264068711929,0.0883883476483184,0.0583211843519804,0.0202780229229221,0.0530492530949951,0.0362680285921249,0.74,0.78,0.84,0.74,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.76,0.8,0.752380952380952,0.952184729190759,0.392177502579979,0.776190476190476,0.06,0.0684653196881458,0.0764133644565772,0.0147779718253471,0.073089513888611,0.0379624732652818,0.7,0.84,0.78,0.7,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.756,0.775,0.752380952380952,0.948597471711062,0.391959308807135,0.763690476190476,0.074027022093287,0.136930639376292,0.107275050724465,0.0245657118484854,0.0789199842165674,0.0419632303143204,0.7,0.8,0.66,0.78,0.84,100,16,0.001,0.1,5,ParNet Attention
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.764,0.925,0.733333333333333,0.982153361344538,0.404366804692892,0.829166666666667,0.0477493455452533,0.0684653196881458,0.068180100301316,0.0163204501870602,0.0473385025959056,0.0158326619979409,0.8,0.82,0.74,0.7,0.76,100,16,0.001,0.1,5,ConvNeSt + SEBlock
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.966553281599721,0.479852941176471,0.834523809523809,0.0384707681233427,0.0559016994374947,0.049372479412685,0.0108263694128205,0.0665540246480058,0.0282032327154337,0.82,0.78,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.776,0.85,0.761904761904762,0.964070458404075,0.412831097351221,0.805952380952381,0.0554977477020464,0.104582503316759,0.0629940788348712,0.0246519736092945,0.0733107086113351,0.061044561527326,0.82,0.7,0.84,0.76,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.875,0.761904761904762,0.97125116713352,0.415401002506266,0.818452380952381,0.0374165738677394,0.125,0.053239713749995,0.0290027658907446,0.0506089683178587,0.0524856907397274,0.78,0.78,0.84,0.74,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966482873851295,0.459924812030075,0.827380952380952,0.0414728827066554,0.104582503316759,0.0516178175920924,0.0236832454249299,0.0730756113528438,0.0508136044016782,0.78,0.82,0.88,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.804,0.625,0.838095238095238,0.922813663301468,0.421471861471862,0.731547619047619,0.0328633534503099,0.176776695296637,0.0391230398217976,0.0318787614841227,0.0776411482287438,0.0818966288874533,0.78,0.78,0.86,0.8,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.804,0.625,0.838095238095238,0.922813663301468,0.421471861471862,0.731547619047619,0.0328633534503099,0.176776695296637,0.0391230398217976,0.0318787614841227,0.0776411482287438,0.0818966288874533,0.78,0.78,0.86,0.8,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966482873851295,0.459924812030075,0.827380952380952,0.0414728827066554,0.104582503316759,0.0516178175920924,0.0236832454249299,0.0730756113528438,0.0508136044016782,0.78,0.82,0.88,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.8,0.795238095238095,0.95557440356202,0.42711161387632,0.797619047619048,0.0260768096208106,0.142521928137392,0.0361089306859598,0.0302689647326254,0.0391652564712693,0.0631695990380688,0.82,0.76,0.78,0.82,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966482873851295,0.459924812030075,0.827380952380952,0.0414728827066554,0.104582503316759,0.0516178175920924,0.0236832454249299,0.0730756113528438,0.0508136044016782,0.78,0.82,0.88,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.85,0.814285714285714,0.96638521437283,0.474019607843137,0.832142857142857,0.04,0.0559016994374947,0.0516178175920924,0.0107379265466881,0.0692233842161561,0.027887397083625,0.8,0.78,0.84,0.8,0.88,100,16,0.001,0.1,5,"(1, 1, 3, 1) all +"
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966482873851295,0.459924812030075,0.827380952380952,0.0414728827066554,0.104582503316759,0.0516178175920924,0.0236832454249299,0.0730756113528438,0.0508136044016782,0.78,0.82,0.88,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.792,0.8,0.790476190476191,0.954766769503612,0.42867508136858,0.795238095238095,0.0558569601750758,0.142521928137392,0.061629424312118,0.0336989892170532,0.0802720549074373,0.0766737371037257,0.78,0.82,0.84,0.7,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.966553281599721,0.479852941176471,0.834523809523809,0.0384707681233427,0.0559016994374947,0.049372479412685,0.0108263694128205,0.0665540246480058,0.0282032327154337,0.82,0.78,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.704,0.5,0.742857142857143,0.886951467596629,0.270213996529786,0.621428571428571,0.0260768096208106,0.0883883476483184,0.042591770999996,0.0138196683135732,0.0241166696126705,0.0303074990907166,0.72,0.72,0.66,0.7,0.72,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.788,0.65,0.814285714285714,0.92622230710466,0.413781512605042,0.732142857142857,0.0521536192416212,0.185404962177392,0.0702280057321554,0.03476430163968,0.124775290572654,0.0823173612258293,0.76,0.76,0.88,0.76,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.808,0.65,0.838095238095238,0.928191920937428,0.439090909090909,0.744047619047619,0.0363318042491699,0.162980060130066,0.0592852361808987,0.0298966600682619,0.0630338641832634,0.0640053963321624,0.76,0.82,0.8,0.8,0.86,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.764,0.475,0.819047619047619,0.89153627311522,0.331538461538462,0.64702380952381,0.0357770876399967,0.136930639376292,0.0271470339309318,0.0258770273631647,0.0863249978841446,0.0734341453013864,0.76,0.74,0.8,0.8,0.72,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.784,0.875,0.766666666666667,0.969823232323232,0.420261437908497,0.820833333333333,0.0328633534503099,0,0.0391230398217976,0.00142220711187737,0.0460192917661825,0.0195615199108988,0.76,0.78,0.84,0.78,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.776,0.875,0.757142857142857,0.970666023166023,0.415975135975136,0.816071428571429,0.0517687164221791,0.0883883476483184,0.0702280057321554,0.0202884223628107,0.0697581543904535,0.0364142712361495,0.76,0.78,0.86,0.72,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.825,0.771428571428572,0.959012421512422,0.413773120584266,0.798214285714286,0.0509901951359278,0.111803398874989,0.0573409265656776,0.0267996377249705,0.0706057338468214,0.0622301430413577,0.78,0.82,0.84,0.74,0.72,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.78,0.775,0.780952380952381,0.950844155844156,0.409971988795518,0.77797619047619,0.0374165738677394,0.162980060130066,0.068180100301316,0.0341743293243321,0.0544076097321628,0.0551439185891755,0.74,0.78,0.84,0.76,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.788,0.825,0.780952380952381,0.960523495321882,0.427148262813897,0.802976190476191,0.0414728827066554,0.111803398874989,0.066068747264341,0.0199046055881432,0.0548142285061585,0.0330343736321705,0.74,0.78,0.82,0.84,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.8,0.795238095238095,0.95557440356202,0.42711161387632,0.797619047619048,0.0260768096208106,0.142521928137392,0.0361089306859598,0.0302689647326254,0.0391652564712693,0.0631695990380688,0.82,0.76,0.78,0.82,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.792,0.8,0.79047619047619,0.955880314703844,0.428513986013986,0.795238095238095,0.0414728827066554,0.142521928137392,0.061629424312118,0.0308079407595815,0.069569612964088,0.057224953427544,0.76,0.76,0.78,0.86,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.8,0.925,0.776190476190476,0.982278545826933,0.444795321637427,0.850595238095238,0.0374165738677394,0.0684653196881458,0.0464133064038522,0.0162654888119756,0.0483714467488051,0.0355527099024237,0.8,0.74,0.8,0.84,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.8,0.85,0.790476190476191,0.966691125514655,0.447704269414796,0.820238095238095,0.06,0.162980060130066,0.0722178613719195,0.0374111297084167,0.0968153040811798,0.080813299642404,0.78,0.72,0.86,0.86,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.796,0.8,0.795238095238095,0.954801648729667,0.430992063492064,0.797619047619048,0.0296647939483826,0.0684653196881458,0.0432521479156784,0.0136836452869908,0.0434266430986072,0.0244518998886235,0.8,0.76,0.84,0.8,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.8,0.875,0.785714285714286,0.971082251082251,0.437908496732026,0.830357142857143,0.0346410161513775,0.125,0.0291605921759902,0.0285819212007105,0.0563609441498303,0.0670138705309388,0.8,0.78,0.86,0.78,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.8,0.814285714285714,0.955845743523762,0.45894385026738,0.807142857142857,0.0363318042491699,0.0684653196881458,0.0516178175920924,0.0132341578165232,0.061906776034959,0.0239393780383217,0.8,0.78,0.84,0.78,0.86,100,16,0.001,0.1,5,"(1, 1, 3, 1) 4 +"
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.808,0.775,0.814285714285714,0.950987443928621,0.449852941176471,0.794642857142857,0.033466401061363,0.104582503316759,0.0516178175920924,0.0199028073074343,0.0575549975886842,0.0382877390781804,0.8,0.78,0.86,0.78,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.8,0.8,0.8,0.956253052503052,0.430505050505051,0.8,0.0374165738677394,0.189571886101289,0.0398409536444798,0.0386131182986978,0.0647938660448113,0.0905026198866597,0.76,0.78,0.84,0.78,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.966553281599721,0.479852941176471,0.834523809523809,0.0384707681233427,0.0559016994374947,0.049372479412685,0.0108263694128205,0.0665540246480058,0.0282032327154337,0.82,0.78,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.966553281599721,0.479852941176471,0.834523809523809,0.0384707681233427,0.0559016994374947,0.049372479412685,0.0108263694128205,0.0665540246480058,0.0282032327154337,0.82,0.78,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.764,0.925,0.733333333333333,0.982153361344538,0.404366804692892,0.829166666666667,0.0477493455452533,0.0684653196881458,0.068180100301316,0.0163204501870602,0.0473385025959056,0.0158326619979409,0.8,0.82,0.74,0.7,0.76,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.85,0.804761904761905,0.966482873851295,0.459924812030075,0.827380952380952,0.0414728827066554,0.104582503316759,0.0516178175920924,0.0236832454249299,0.0730756113528438,0.0508136044016782,0.78,0.82,0.88,0.78,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.788,0.875,0.771428571428571,0.97063492063492,0.427543859649123,0.823214285714286,0.0460434577328854,0.0883883476483184,0.0573409265656776,0.0203273785315329,0.0582973771257989,0.0450674255511117,0.72,0.82,0.84,0.78,0.78,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.816,0.825,0.814285714285714,0.961032125768968,0.46140056022409,0.819642857142857,0.0260768096208106,0.0684653196881458,0.0353152308909317,0.0138765256781194,0.0404630550638316,0.029806514187034,0.78,0.82,0.84,0.8,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.82,0.825,0.819047619047619,0.961190855927698,0.468067226890756,0.82202380952381,0.0282842712474619,0.0684653196881458,0.0361089306859598,0.0140288814552838,0.0441276499264408,0.0324254552380116,0.78,0.84,0.84,0.8,0.84,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.812,0.825,0.80952380952381,0.961015814576186,0.454807692307692,0.817261904761905,0.0178885438199983,0.0684653196881458,0.0336717514850737,0.0131172215591061,0.0273236004584285,0.0184187481509117,0.8,0.8,0.84,0.8,0.82,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.804,0.8,0.804761904761905,0.956740951477794,0.446520146520147,0.802380952380952,0.0384707681233427,0.111803398874989,0.066068747264341,0.0242046378804954,0.0445322429756165,0.0253937250091685,0.74,0.82,0.84,0.82,0.8,100,16,0.001,0.1,5,
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
0.824,0.85,0.819047619047619,0.96656346749226,0.479166666666667,0.834523809523809,0.0357770876399966,0.0559016994374947,0.0464133064038522,0.0108137765923053,0.0642126458642602,0.0269176644157024,0.8,0.8,0.84,0.8,0.88,100,16,0.001,0.1,5,C-_40 ConvNeXt Seblock
acc,tnr,tpr,ppv,npv,auc,std_acc,std_tnr,std_tpr,std_ppv,std_npv,std_auc,acc1,acc2,acc3,acc4,acc5,epochs,batch_size,lr,weight_decay,patience,
